BoardSize,MutationRate,TypeOfStartEnvironment,FitnessTimeStep,CostToLive,FitnessRepThreshold,DirectFitnessTimer,DirectFitnessRange,DirectFitnessBenefit,DirectFitnessCost,DirectFitnessbcRatio,DirectFitnessExploitability,DoDirectFitness,DiffusionTimeStep,DiffusionConstG,DiffusionCutOff,DoDiffusion,ColorSecretionTimeStep,ColorSecreted,AmountColorSecreted,ColorSecretionCostPerTimeStep,DoColorSecretion,ColorMetabolismTimeStep,ColorMetNoUptake,ColorUptakeG,ColorUptakeB,ColorUptakeR,ColorFitnessPerUnitG,ColorFitnessPerUnitB,DoColorMetabolism,ColorFitnessPerUnitR,DoBiofilm,ExploitersDoBiofilms,BiofilmRange,BiofilmViscosity,BiofilmCost,BiofilmUptakeMultR,DoFlow,FlowOutOfBoard,FlowTimeStep,FlowProportionalToAmount,FlowAmountPerTimeStep,DoDegradation,DegradationReducedByBiofilm,DegradationTimeStep,DegradationProportional,DegradationAmountPerTimeStep,TimeTaken,CellID,HighestProducerCount,LowestProducerCount,TimeAtHighestProdCount,TimeAtLowestProdCount,HighestProducerCountAfterStable,LowestProducerCountAfterStable,TimeAtHighestProdCountAfterStable,TimeAtLowestProdCountAfterStable,CellCountmean,CellCountvariance,CellCountmeanPast1000,CellCountvariancePast1000,ProducerFrequencymean,ProducerFrequencyvariance,ProducerFrequencymeanPast1000,ProducerFrequencyvariancePast1000,ProducerCountmean,ProducerCountvariance,ProducerCountmeanPast1000,ProducerCountvariancePast1000
15,0,HalfAndHalf,1,-0.1,1,5,1,1,0.1,10,1,False,0.5,0.15,1,True,1,Green,5000,0.15,True,1,False,10000,10000,100,0.0001,0.0001,True,-0.01,False,False,1,3,0.05,0.01,False,True,1,True,0.7,False,False,2,True,0.5,3001.24,157341,384,0,29.87907,812.9221,0,9999,0,0,721,0,721,0,0.05910271,0.01736966,0,0,42.61306,9029.486,0,0
15,0,HalfAndHalf,1,-0.1,1,5,1,1,0.1,10,1,False,0.5,0.15,1,True,1,Green,5000,0.15,True,1,False,10000,10000,100,0.0001,0.0001,True,-0.01,False,False,1,3,0.05,0.01,False,True,1,True,0.7,False,False,2,True,0.5,3000.219,162726,379,0,53.88636,1309.398,67,0,1008.839,1309.398,721,0,721,0,0.06916325,0.0162857,0.005658405,0.0002645167,49.86666,8465.838,4.07971,137.5017
15,0,HalfAndHalf,1,-0.1,1,5,1,1,0.1,10,1,False,0.5,0.15,1,True,1,Green,5000,0.15,True,1,False,10000,10000,100,0.0001,0.0001,True,-0.01,False,False,1,3,0.05,0.01,False,True,1,True,0.7,False,False,2,True,0.5,3000.326,155720,376,0,0,725.3661,0,9999,0,0,721,0,721,0,0.04716713,0.01494771,0,0,34.00749,7770.354,0,0
15,0,HalfAndHalf,1,-0.1,1,5,1,1,0.1,10,1,False,0.5,0.15,1,True,1,Green,5000,0.15,True,1,False,10000,10000,100,0.0001,0.0001,True,-0.01,False,False,1,3,0.05,0.01,False,True,1,True,0.7,False,False,2,True,0.5,3000.76,156090,380,0,17.85369,830.0038,0,9999,0,0,721,0,721,0,0.05955347,0.01622335,0,0,42.93805,8433.396,0,0
15,0,HalfAndHalf,1,-0.1,1,5,1,1,0.1,10,1,False,0.5,0.15,1,True,1,Green,5000,0.15,True,1,False,10000,10000,100,0.0001,0.0001,True,-0.01,False,False,1,3,0.05,0.01,False,True,1,True,0.7,False,False,2,True,0.5,3000.64,163835,380,0,17.64374,1275.401,45,0,1023.385,1275.401,721,0,721,0,0.07657035,0.01669906,0.003196936,8.52568E-05,55.20724,8680.894,2.304991,44.31878
15,0,HalfAndHalf,1,-0.1,1,5,1,1,0.1,10,1,False,0.5,0.15,1,True,1,Green,5000,0.15,True,1,False,10000,10000,100,0.0001,0.0001,True,-0.01,False,False,1,3,0.05,0.01,False,True,1,True,0.7,False,False,2,True,0.5,3000.617,155837,381,0,22.12245,904.6138,0,9999,0,0,721,0,721,0,0.05275306,0.01565899,0,0,38.03496,8140.101,0,0
15,0,HalfAndHalf,1,-0.1,1,5,1,1,0.1,10,1,False,0.5,0.15,1,True,1,Green,5000,0.15,True,1,False,10000,10000,100,0.0001,0.0001,True,-0.01,False,False,1,3,0.05,0.01,False,True,1,True,0.7,False,False,2,True,0.5,3000.254,155489,378,0,18.01032,683.3245,0,9999,0,0,721,0,721,0,0.04898431,0.01382311,0,0,35.31768,7185.954,0,0
15,0,HalfAndHalf,1,-0.1,1,5,1,1,0.1,10,1,False,0.5,0.15,1,True,1,Green,5000,0.15,True,1,False,10000,10000,100,0.0001,0.0001,True,-0.01,False,False,1,3,0.05,0.01,False,True,1,True,0.7,False,False,2,True,0.5,3000.979,160178,381,0,22.08402,871.8337,0,9999,0,0,721,0,721,0,0.07071419,0.0222936,0,0,50.98492,11588.88,0,0
15,0,HalfAndHalf,1,-0.1,1,5,1,1,0.1,10,1,False,0.5,0.15,1,True,1,Green,5000,0.15,True,1,False,10000,10000,100,0.0001,0.0001,True,-0.01,False,False,1,3,0.05,0.01,False,True,1,True,0.7,False,False,2,True,0.5,3000.851,156849,386,0,29.34593,684.6053,0,9999,0,0,721,0,721,0,0.05108988,0.0147579,0,0,36.83578,7671.845,0,0
15,0,HalfAndHalf,1,-0.1,1,5,1,1,0.1,10,1,False,0.5,0.15,1,True,1,Green,5000,0.15,True,1,False,10000,10000,100,0.0001,0.0001,True,-0.01,False,False,1,3,0.05,0.01,False,True,1,True,0.7,False,False,2,True,0.5,3000.379,146963,377,0,15.4193,1127.504,25,0,1037.578,1127.504,721,0,721,0,0.0384093,0.01053393,0.000992578,2.074425E-05,27.69309,5476.003,0.7156488,10.7837
